epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,95.8365,1.83499,16.7803,1.63731,0.0905,0.46885,0.09534,0.02938,0.53781,24.7173,0.4792,0.000665635,0.000665635,0.000665635
2,162.534,1.64392,4.00034,1.46533,0.22492,0.45902,0.18174,0.06638,0.4869,4.41792,0.41904,0.00131032,0.00131032,0.00131032
3,226.886,1.589,2.4189,1.42322,0.30164,0.42623,0.29239,0.1128,0.44529,3.67734,0.38722,0.001933,0.001933,0.001933
4,290.368,1.49073,2.1237,1.37125,0.27654,0.39016,0.2532,0.09461,0.47535,1.33244,0.40092,0.001901,0.001901,0.001901
5,353.619,1.47482,2.01474,1.35444,0.33487,0.34426,0.28923,0.12328,0.47988,1.49615,0.40472,0.001868,0.001868,0.001868
6,416.922,1.40153,1.9401,1.29435,0.30526,0.32787,0.21107,0.07501,0.49681,1.95254,0.40885,0.001835,0.001835,0.001835
7,479.643,1.44823,1.93169,1.33286,0.08348,0.15738,0.02143,0.00452,0.71549,1.52141,0.72953,0.001802,0.001802,0.001802
8,543.666,1.39571,1.82515,1.30342,0.34728,0.54754,0.34582,0.14307,0.43444,2.10223,0.38537,0.001769,0.001769,0.001769
9,607.231,1.31305,1.76872,1.24691,0.37293,0.53115,0.3801,0.17464,0.41706,1.85376,0.36689,0.001736,0.001736,0.001736
10,669.967,1.36113,1.79212,1.28366,0.38636,0.40656,0.3602,0.15102,0.41962,1.45684,0.37005,0.001703,0.001703,0.001703
11,734.29,1.31319,1.73768,1.26259,0.32275,0.48525,0.31577,0.13597,0.44357,2.03962,0.38454,0.00167,0.00167,0.00167
12,797.239,1.24873,1.69888,1.21105,0.44035,0.29925,0.33712,0.13161,0.43324,1.15756,0.37936,0.001637,0.001637,0.001637
13,860.182,1.21027,1.64,1.18922,0.01166,0.07869,0.00113,0.00019,0.78408,1.55755,0.85829,0.001604,0.001604,0.001604
14,923.928,1.17458,1.57211,1.17894,0.35995,0.4623,0.33403,0.14139,0.43965,2.02708,0.38435,0.001571,0.001571,0.001571
15,988.658,1.20044,1.51413,1.1924,0.00298,0.11475,0.00121,0.00025,0.78985,1.78474,0.93571,0.001538,0.001538,0.001538
16,1052.22,1.12501,1.44735,1.14019,0.43904,0.21813,0.22664,0.08845,0.47186,1.17514,0.41487,0.001505,0.001505,0.001505
17,1115.88,1.05043,1.35316,1.08528,0.40879,0.28525,0.26852,0.10792,0.46797,1.16979,0.40996,0.001472,0.001472,0.001472
18,1179.77,1.05256,1.32308,1.09409,0.40675,0.3541,0.30583,0.12892,0.43983,1.25832,0.40014,0.001439,0.001439,0.001439
19,1242.59,0.97652,1.14252,1.03563,0.40499,0.33443,0.29707,0.12148,0.44224,1.51792,0.40973,0.001406,0.001406,0.001406
20,1305.74,0.96252,1.09957,1.0422,0.40532,0.21311,0.16298,0.05364,0.507,1.49825,0.48104,0.001373,0.001373,0.001373
21,1369.44,0.93456,1.01549,1.03623,0.4155,0.23934,0.23563,0.08648,0.49847,1.22796,0.45195,0.00134,0.00134,0.00134
22,1433.46,0.91323,1.00999,1.02035,0.3203,0.38317,0.25674,0.08892,0.51658,2.07622,0.46895,0.001307,0.001307,0.001307
23,1497.34,0.87438,0.88644,0.98575,0.397,0.16066,0.13003,0.04526,0.53394,1.60434,0.49213,0.001274,0.001274,0.001274
24,1560.53,0.83219,0.8468,0.96427,0.34411,0.26557,0.20071,0.07134,0.50871,1.76985,0.48469,0.001241,0.001241,0.001241
25,1624.54,0.82166,0.76812,0.9667,0.35006,0.25246,0.19925,0.06344,0.53778,1.89729,0.52274,0.001208,0.001208,0.001208
26,1688.61,0.77791,0.72204,0.93932,0.40848,0.29508,0.20235,0.08008,0.50736,2.45523,0.49771,0.001175,0.001175,0.001175
27,1752.38,0.72094,0.63336,0.88897,0.26381,0.2918,0.14113,0.04188,0.62246,4.7222,0.61185,0.001142,0.001142,0.001142
28,1815.98,0.72159,0.61686,0.90885,0.36777,0.20408,0.15066,0.04434,0.5759,1.71937,0.56637,0.001109,0.001109,0.001109
29,1879.54,0.64747,0.57323,0.83572,0.37607,0.12131,0.09743,0.02469,0.61711,1.66261,0.65097,0.001076,0.001076,0.001076
30,1943.05,0.63122,0.52617,0.84259,0.37894,0.30492,0.25217,0.09809,0.51959,1.94735,0.51129,0.001043,0.001043,0.001043
31,2007.35,0.59511,0.51224,0.82733,0.45174,0.21311,0.19681,0.0755,0.5471,2.0526,0.55795,0.00101,0.00101,0.00101
32,2070.97,0.58264,0.48988,0.82674,0.50272,0.2459,0.20139,0.07264,0.57469,1.77819,0.58729,0.000977,0.000977,0.000977
33,2133.96,0.54007,0.44212,0.79179,0.42534,0.32131,0.24722,0.08799,0.54042,2.28302,0.54847,0.000944,0.000944,0.000944
34,2197.72,0.51173,0.4229,0.76955,0.39034,0.19016,0.1439,0.04798,0.57552,1.93814,0.62266,0.000911,0.000911,0.000911
