epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.656,2.30277,7.71713,1.94159,0.22783,0.42671,0.21134,0.04819,1.45412,35.3698,1.40275,0.000664141,0.000664141,0.000664141
2,85.408,1.92492,3.37463,1.86178,0.31588,0.02606,0.11809,0.02277,1.3711,11.68,1.47634,0.00128689,0.00128689,0.00128689
3,113.178,1.84929,2.12934,1.88398,0.09794,0.52769,0.08539,0.01701,1.41419,5.74672,1.45534,0.00186564,0.00186564,0.00186564
4,141.277,1.77133,1.76075,1.85453,0.2838,0.41694,0.25545,0.05779,1.47111,11.8842,1.58483,0.001802,0.001802,0.001802
5,169.277,1.67137,1.59451,1.81046,0.22573,0.38111,0.19018,0.04518,1.50673,2.57353,1.58414,0.001736,0.001736,0.001736
6,197.186,1.63375,1.52195,1.76917,0.22174,0.4202,0.21481,0.04721,1.48717,2.41051,1.54633,0.00167,0.00167,0.00167
7,224.633,1.53426,1.43215,1.7118,0.12308,0.23453,0.03534,0.00544,1.50891,3.15284,1.48276,0.001604,0.001604,0.001604
8,252.079,1.49649,1.30374,1.68978,0.23103,0.21824,0.05649,0.01038,1.44177,2.93658,1.43855,0.001538,0.001538,0.001538
9,280.074,1.43157,1.25604,1.63822,0.32543,0.47883,0.33919,0.09145,1.34605,2.08619,1.39394,0.001472,0.001472,0.001472
10,307.557,1.32986,1.1937,1.55608,0.1687,0.58632,0.15797,0.03536,1.48293,2.22883,1.558,0.001406,0.001406,0.001406
11,335.214,1.26721,1.06304,1.51735,0.24765,0.25081,0.14292,0.02628,1.64922,2.01885,1.82065,0.00134,0.00134,0.00134
12,362.473,1.19546,0.98259,1.46334,0.17778,0.02606,0.00964,0.00305,1.38663,3.41024,1.46611,0.001274,0.001274,0.001274
13,390.02,1.119,0.91621,1.39956,0.14955,0.32248,0.08981,0.01996,1.46649,2.71702,1.52033,0.001208,0.001208,0.001208
14,417.477,1.07343,0.8229,1.3746,0.13851,0.45928,0.15847,0.03766,1.44899,2.55612,1.49621,0.001142,0.001142,0.001142
15,444.912,0.98018,0.76579,1.30075,0.11776,0.1987,0.034,0.00621,1.65035,2.79937,2.11338,0.001076,0.001076,0.001076
16,472.186,0.88152,0.66735,1.23331,0.09412,0.05212,0.01345,0.00461,1.43315,3.49682,1.60104,0.00101,0.00101,0.00101
17,499.385,0.85881,0.63081,1.22381,0.2028,0.18893,0.05896,0.01317,1.46982,3.02636,1.56749,0.000944,0.000944,0.000944
18,526.557,0.79125,0.5893,1.16418,0.1125,0.05863,0.01026,0.00206,1.43283,3.32231,1.52635,0.000878,0.000878,0.000878
19,553.672,0.73205,0.54895,1.11558,0.06306,0.0228,0.00398,0.00061,1.67857,3.63349,2.00198,0.000812,0.000812,0.000812
