ts,open,high,low,close,volume
1765785600000,0.31941,0.35138,0.31941,0.33796,565454
1765786500000,0.33767,0.369,0.335,0.36298,518055
1765787400000,0.36333,0.40534,0.36003,0.40132,868443
1765788300000,0.40144,0.422,0.38501,0.41724,1115323
1765789200000,0.41661,0.42479,0.38534,0.41163,1236453
1765790100000,0.41208,0.4222,0.38604,0.39676,960216
1765791000000,0.39675,0.411,0.39024,0.39556,597548
1765791900000,0.39576,0.41722,0.39205,0.41309,645216
1765792800000,0.41309,0.44937,0.4075,0.43682,1174112
1765793700000,0.43683,0.455,0.43447,0.45226,1066786
1765794600000,0.45233,0.4642,0.426,0.43729,1385235
1765795500000,0.43739,0.48888,0.43664,0.47999,1645024
1765796400000,0.47989,0.51234,0.45837,0.46395,2004192
1765797300000,0.46387,0.47146,0.42016,0.42342,2292031
1765798200000,0.42324,0.44631,0.4,0.42477,2057169
1765799100000,0.42505,0.44447,0.41302,0.41943,1572081
1765800000000,0.42012,0.43612,0.40607,0.41476,1281255
1765800900000,0.41475,0.42836,0.40815,0.41634,884867
1765801800000,0.41635,0.42966,0.39528,0.40792,1162385
1765802700000,0.408,0.43295,0.403,0.42112,946302
1765803600000,0.4213,0.42621,0.40671,0.41712,748570
1765804500000,0.41722,0.44,0.41509,0.43147,802370
1765805400000,0.43156,0.46282,0.43016,0.45654,969554
1765806300000,0.45633,0.47589,0.43925,0.46453,1399032
1765807200000,0.46453,0.47999,0.45034,0.45769,1017479
1765808100000,0.45761,0.47,0.45687,0.46294,643677
1765809000000,0.46307,0.46831,0.43048,0.43504,905596
1765809900000,0.4356,0.44553,0.41291,0.43464,1465778
1765810800000,0.43452,0.456,0.43025,0.4351,858642
1765811700000,0.43521,0.44898,0.42707,0.43982,492951
1765812600000,0.43999,0.44333,0.41,0.42586,598956
1765813500000,0.42562,0.44958,0.41568,0.44854,528867
1765814400000,0.44878,0.468,0.43844,0.44805,859134
1765815300000,0.44805,0.47892,0.44366,0.47172,656296
1765816200000,0.47163,0.47785,0.45019,0.46128,534529
1765817100000,0.46135,0.50835,0.46011,0.49712,935722
1765818000000,0.49734,0.51779,0.47884,0.49209,831854
1765818900000,0.49175,0.49185,0.46206,0.47155,574434
1765819800000,0.47145,0.47984,0.45722,0.46698,440524
1765820700000,0.46698,0.46914,0.44416,0.44959,502363
1765821600000,0.44948,0.45847,0.42303,0.45188,758990
1765822500000,0.45153,0.46452,0.43802,0.44786,522336
1765823400000,0.44788,0.47287,0.44528,0.46404,451308
