ts,open,high,low,close,volume
1772091900000,174.63,183.25,174.63,181.59,68.99
1772092800000,181.59,181.82,180.69,181.53,8.95
1772093700000,182,182.52,181.08,182.22,23.59
1772094600000,181.97,182.09,181.74,181.75,7.06
1772095500000,182.12,182.2,181.82,181.82,5.41
1772096400000,182.44,183,182.44,183,73.26
1772097300000,182.88,184.39,180.17,180.73,448.28
1772098200000,180.74,184.61,180.65,184.58,672.92
1772099100000,184.62,185.82,182.5,185.54,525.37
1772100000000,185.57,186.32,183.45,184.92,705.41
1772100900000,185.05,185.06,184.16,184.16,13.66
1772101800000,184.12,184.47,182.98,184.14,191.74
1772102700000,184.15,184.34,183.54,183.6,75.57
1772103600000,183.79,184.33,183.78,184.22,86.28
1772104500000,184.12,184.16,182.98,183.51,330.89
1772105400000,183.39,183.83,181.93,183.29,286.62
1772106300000,183.21,183.35,182.49,182.86,283.97
1772107200000,183.03,183.51,182.54,183,295.92
1772108100000,182.87,183.56,182.87,183.27,142.85
1772109000000,183.2,183.41,183.02,183.15,186.31
1772109900000,182.95,183.29,182.86,183.13,89.59
1772110800000,183.05,183.13,182.67,182.74,79.99
1772111700000,182.81,182.93,182.01,182.59,288.78
1772112600000,182.36,182.64,182.19,182.26,254.56
1772113500000,182.32,182.47,181.97,182.06,177.84
1772114400000,182.14,182.14,180.99,181.94,270.5
1772115300000,181.73,181.87,181.36,181.64,254.95
1772116200000,181.59,184.75,181.17,184.39,1852.91
1772117100000,184.36,185.43,182.34,184.97,552.69
1772118000000,184.92,185.27,182.81,183.74,362.51
1772118900000,183.81,183.81,180.36,181.01,564.19
1772119800000,181.06,183.46,179.73,183.3,349.31
1772120700000,183.3,184.2,182.86,183.28,170.58
1772121600000,183.38,183.69,181.85,183.2,189.04
1772122500000,183.3,184.47,183.28,184,175.42
1772123400000,184.03,184.03,181.64,181.66,145.21
1772124300000,181.71,181.78,179.88,179.88,214.82
1772125200000,180.11,181.16,179.85,179.85,93.62
1772126100000,179.8,180.43,178.53,179.31,78.97
1772127000000,179.37,179.91,177.97,177.97,74.87
1772127900000,178.05,179.01,177.86,177.86,57.02
1772128800000,177.82,178.21,176.81,178.21,78.54
1772129700000,178.18,178.61,177.87,178,77.72
1772130600000,177.82,179.19,177.81,178.53,133.42
1772131500000,178.58,178.6,177.78,178.08,41.76
1772132400000,178.04,180.61,177.99,180.4,205.06
1772133300000,180.43,180.79,179.66,179.66,58.46
1772134200000,179.64,180.82,179.55,180.07,63.04
1772135100000,180.2,181.62,179.8,180.04,71.03
1772136000000,179.97,180.99,179.97,180.58,40.58
1772136900000,180.52,180.88,180.03,180.13,40.29
1772137800000,180.16,181.31,180.16,181.14,24.52
1772138700000,181.07,181.71,180.44,180.97,35.57
1772139600000,180.98,181.19,180.45,180.72,54.82
1772140500000,180.65,181.05,180.65,181.02,5.56
1772141400000,181.06,181.46,181.04,181.14,27.29
1772142300000,181.14,181.29,179.52,179.68,468.4
1772143200000,179.47,179.82,179.46,179.71,22.54
1772144100000,179.73,179.86,179.61,179.79,5.53
1772145000000,179.78,180.28,179.51,179.84,359.69
1772145900000,179.74,180.45,179.61,180.25,177.8
1772146800000,180.22,180.23,179.53,179.88,86.37
1772147700000,180.02,180.07,179.87,180.01,62.91
1772148600000,179.97,180.02,179.81,179.81,11.94
1772149500000,179.81,180.07,179.77,179.86,82.76
1772150400000,179.83,179.99,179.71,179.98,16.22
1772151300000,179.82,179.82,179.71,179.8,14.67
1772152200000,179.73,179.73,178.88,178.88,39.56
1772153100000,178.88,179.34,178.76,179.03,199.6
1772154000000,179.17,179.71,178.71,178.71,93.21
1772154900000,178.85,179.38,178.85,179.1,12.21
1772155800000,179.08,179.65,178.99,179.17,7.02
1772156700000,179,179.71,179,179.71,2.41
1772157600000,179.82,180.29,179.82,179.94,6.4
1772158500000,179.97,180.43,179.91,180.17,0.77
1772159400000,180.31,180.56,180.17,180.2,2.43
1772160300000,180.43,180.63,180.18,180.31,5.49
1772161200000,180.13,180.13,179.97,179.97,3.32
1772162100000,179.93,179.93,179.82,179.82,0.58
1772163000000,179.83,180.43,179.83,180.43,0.79
1772163900000,180.26,181.16,180.21,180.87,6.57
1772164800000,180.87,181.83,180.68,181.83,58.71
1772165700000,181.83,182.52,181.7,182.34,70.31
1772166600000,182.35,182.41,181.6,181.6,79.46
1772167500000,181.87,181.98,181.66,181.74,4.22
1772168400000,181.8,182.15,181.72,182.15,2.75
1772169300000,182.1,182.15,181.71,182.15,7.51
1772170200000,182.23,182.36,182.08,182.32,4.77
1772171100000,182.32,182.32,181.87,181.87,1.37
1772172000000,181.84,182,181.69,181.69,2.84
1772172900000,181.58,181.59,181.24,181.24,7.16
1772173800000,181.42,181.58,181.2,181.58,1.74
1772174700000,181.65,181.81,181.59,181.59,1.25
1772175600000,181.54,181.54,181.24,181.52,2.63
1772176500000,181.33,181.44,181.31,181.31,0.4
1772177400000,181.21,181.32,181.1,181.19,4.95
1772178300000,181.13,181.72,181.13,181.65,11.44
1772179200000,181.58,182.58,181.54,182.58,35.31
1772180100000,182.4,182.65,182.35,182.65,2.53
1772181000000,182.77,183.02,182.6,182.75,3.25
1772181900000,182.94,182.99,182.69,182.9,2
1772182800000,182.84,182.84,181.83,182.56,248.26
1772183700000,182.71,182.77,182.27,182.27,42.21
1772184600000,182.49,182.49,181.53,181.55,183.13
1772185500000,181.52,181.52,180.83,180.92,25.2
1772186400000,180.87,180.99,179.67,179.81,304.5
1772187300000,179.71,180.45,179.56,179.98,161.52
1772188200000,180.04,180.43,179.97,180.17,22.83
1772189100000,180.14,180.14,179.3,179.42,18.74
1772190000000,179.47,179.7,179.47,179.49,6.11
1772190900000,179.42,179.52,179,179.43,53.33
1772191800000,179.19,179.19,177.47,177.54,46.83
1772192700000,177.55,177.76,177.2,177.66,21.35
1772193600000,177.59,177.59,176.84,177.24,30.52
1772194500000,177.34,177.56,176.96,177.28,87.7
1772195400000,177.23,177.55,176.71,176.71,11.98
1772196300000,176.71,176.83,176.15,176.71,88.79
1772197200000,176.82,177.36,176.82,176.91,107.95
1772198100000,176.87,177.1,176.74,176.87,8.94
1772199000000,176.76,177.15,174.57,174.82,731.44
1772199900000,174.77,176.34,174.77,176.25,51.4
1772200800000,176.2,176.37,175.97,176.19,25.34
1772201700000,176.13,176.13,174.32,174.86,1850.6
1772202600000,174.95,176.41,172.31,172.78,592.83
1772203500000,172.7,173.87,171.92,173.58,353.18
1772204400000,173.61,175.65,173.25,175.22,124.37
1772205300000,175.26,177.44,174.86,177.02,254
1772206200000,177.04,177.31,175.8,176.25,100.92
1772207100000,176.34,177.24,175.86,175.97,98.21
1772208000000,176.03,176.44,175.18,176.04,37.4
1772208900000,175.93,178.52,175.93,178.09,76.62
1772209800000,178.14,178.92,177.55,177.55,102.51
1772210700000,177.7,177.98,176.65,177.19,122.19
1772211600000,177.14,178.81,177.14,177.19,63.8
1772212500000,177.24,177.37,175.56,175.65,168.14
1772213400000,175.49,176.6,174.26,174.32,30.56
1772214300000,174.27,175.57,174.27,175.57,34.6
1772215200000,175.72,175.94,174.53,174.73,25.41
1772216100000,174.5,174.76,173.42,174.06,32.7
1772217000000,174.07,174.32,173.32,173.32,101.73
1772217900000,173.37,173.41,172.8,172.82,65.27
1772218800000,172.83,173.87,172.56,173.23,81.18
1772219700000,173.2,174.23,173,173.47,66.8
1772220600000,173.49,173.96,173.17,173.32,37.74
1772221500000,173.32,174.27,173.3,173.66,19.72
1772222400000,173.55,175.43,173.51,175.33,19.06
1772223300000,175.3,175.57,174.99,175,20.68
1772224200000,175.14,175.87,174.78,175.79,39.52
1772225100000,175.77,176.28,175.22,176.05,150.81
1772226000000,175.86,176.26,175.53,175.79,111.86
1772226900000,175.72,175.81,175.66,175.79,12.72
1772227800000,175.75,175.94,175.71,175.87,9.83
1772228700000,175.75,175.8,175.37,175.39,16.29
1772229600000,175.48,175.86,175.31,175.48,15.8
1772230500000,175.55,175.7,175.26,175.26,26.64
1772231400000,175.28,175.91,175.23,175.82,66.97
1772232300000,175.81,175.97,174.88,175.52,41.87
1772233200000,175.48,175.82,175.48,175.74,4.42
1772234100000,175.82,175.88,175.72,175.88,27.66
1772235000000,175.88,175.97,175.58,175.68,125.29
1772235900000,175.75,175.75,175.46,175.54,7.45
1772236800000,175.65,175.93,175.45,175.93,3.2
1772237700000,175.87,176,175.67,175.71,7.7
1772238600000,175.78,175.9,175.7,175.83,19.18
1772239500000,175.81,176.09,175.75,175.8,183.8
1772240400000,175.78,175.86,175.51,175.55,11.34
1772241300000,175.6,175.92,175.49,175.52,5.27
1772242200000,175.56,175.61,175.32,175.43,3.96
1772243100000,175.41,175.51,175.37,175.37,0.38
1772244000000,175.34,175.69,175.33,175.65,11.37
1772244900000,175.69,175.87,175.69,175.78,0.9
1772245800000,175.84,175.89,175.78,175.83,1.1
1772246700000,175.91,176.01,175.85,175.92,0.82
1772247600000,175.9,175.98,175.79,175.88,4.89
1772248500000,175.83,175.93,175.83,175.93,0.9
1772249400000,175.75,175.75,175.36,175.53,4.62
1772250300000,175.59,175.78,175.55,175.55,0.94
1772251200000,175.56,175.68,175.45,175.54,2.35
1772252100000,175.39,175.69,175.39,175.39,3.45
1772253000000,175.22,175.27,174.8,175.26,22.16
1772253900000,175.23,175.23,175.13,175.15,1.14
1772254800000,175.18,175.31,175.13,175.31,0.38
1772255700000,175.18,175.28,175.18,175.28,0.11
1772256600000,175.15,175.15,174.67,174.88,2.35
1772257500000,174.89,174.89,174.73,174.78,1.57
1772258400000,174.96,174.96,174.68,174.68,1.64
1772259300000,174.68,174.68,171.89,172.27,95.69
1772260200000,172.25,172.32,169.44,170.4,511.7
1772261100000,170.54,170.64,167.59,168.08,721.01
1772262000000,168.07,169.28,167.56,169.12,842.01
1772262900000,169.16,169.65,167.99,168.46,277.87
1772263800000,168.46,170.66,168.36,170.06,322.17
1772264700000,170.01,170.01,169.29,169.67,97.22
1772265600000,169.54,169.99,168.2,169.1,579.44
1772266500000,169.08,169.64,168.46,168.67,913.41
1772267400000,168.66,169.18,168.59,168.64,170.89
1772268300000,168.72,168.97,168.33,168.56,74.11
1772269200000,168.52,169.33,168.33,169.32,124.28
1772270100000,169.26,169.9,168.87,169.8,307.35
1772271000000,169.76,169.76,169.05,169.16,19.59
1772271900000,169.19,169.6,168.93,169.43,6.42
1772272800000,169.32,169.45,169.28,169.4,16.01
1772273700000,169.46,172.79,169.44,170.33,266.27
1772274600000,170.16,170.71,170.07,170.65,13.08
1772275500000,170.61,170.92,170.42,170.74,12.31
1772276400000,170.81,171.3,170.55,171.08,48.85
1772277300000,171.25,171.77,171.04,171.61,14.01
1772278200000,171.78,171.89,171.47,171.47,23.35
1772279100000,171.56,171.85,171.44,171.46,13.12
1772280000000,171.62,171.94,171.56,171.88,4.91
1772280900000,171.9,172.27,171.9,172.1,4.98
1772281800000,172.23,172.47,172.14,172.16,3.21
1772282700000,172.19,172.41,171.92,172.41,2.58
1772283600000,172.4,172.69,172.19,172.69,10.85
1772284500000,172.7,172.91,172.54,172.79,18.41
1772285400000,172.72,172.82,172.21,172.36,3.29
1772286300000,172.52,177.28,172.52,174.71,300.5
1772287200000,174.84,176.11,173.73,173.89,243.46
1772288100000,173.88,174.23,173.31,173.97,89.27
