epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,98.2896,1.90295,18.7287,1.68498,0.00051,0.69055,0.04189,0.01173,0.5407,30.7936,0.50013,0.000665652,0.000665652,0.000665652
2,166.975,1.69303,4.25981,1.70901,0.07678,0.27687,0.08409,0.01624,0.55993,4.28236,0.54779,0.00131034,0.00131034,0.00131034
3,233.054,1.67957,2.28147,1.70222,0.27661,0.30293,0.19191,0.05688,0.53087,1.73646,0.51416,0.00193302,0.00193302,0.00193302
4,299.032,1.5975,1.99901,1.65513,0.04774,0.59283,0.05539,0.01161,0.63954,1.44379,0.66182,0.001901,0.001901,0.001901
5,363.809,1.47928,1.82402,1.56293,0.06908,0.00651,0.00171,0.00066,0.64861,1.65441,1.21188,0.001868,0.001868,0.001868
6,428.461,1.46698,1.79747,1.538,0.18018,0.06515,0.02418,0.00765,0.52091,1.32302,0.50314,0.001835,0.001835,0.001835
7,493.187,1.40135,1.69595,1.51116,0.25,0.00326,0.00167,0.001,0.58663,1.43874,0.54761,0.001802,0.001802,0.001802
8,558.289,1.4374,1.65601,1.55465,0.33588,0.14332,0.06065,0.01701,0.58334,1.22136,0.54958,0.001769,0.001769,0.001769
9,622.813,1.37091,1.57766,1.49914,0.19106,0.15309,0.03392,0.00766,0.61683,1.12171,0.5955,0.001736,0.001736,0.001736
10,686.934,1.33662,1.46079,1.46551,0.29825,0.05537,0.03128,0.00866,0.59539,1.24987,0.57656,0.001703,0.001703,0.001703
11,750.905,1.26457,1.4477,1.43624,0.14126,0.20521,0.05376,0.01829,0.57195,1.16971,0.55918,0.00167,0.00167,0.00167
12,815.386,1.26402,1.39349,1.41921,0.12585,0.12052,0.02237,0.00696,0.54291,1.11915,0.54953,0.001637,0.001637,0.001637
13,879.656,1.20692,1.33393,1.37025,0.19288,0.17915,0.1046,0.02278,0.62831,1.11011,0.68158,0.001604,0.001604,0.001604
14,943.943,1.18654,1.29188,1.37599,0.2439,0.06515,0.01989,0.00814,0.51764,1.21792,0.51042,0.001571,0.001571,0.001571
15,1008.89,1.13496,1.23683,1.32205,0.11864,0.22801,0.04755,0.01343,0.56266,1.08023,0.58587,0.001538,0.001538,0.001538
16,1072.95,1.10346,1.19938,1.29423,0.15008,0.29967,0.07092,0.0238,0.52896,1.09834,0.53612,0.001505,0.001505,0.001505
17,1137.92,1.05814,1.06289,1.27554,0.1048,0.38436,0.07452,0.02258,0.5361,1.09866,0.53762,0.001472,0.001472,0.001472
18,1202.55,1.0555,1.04253,1.25695,0.11842,0.02932,0.00893,0.0024,0.62189,1.42862,0.66768,0.001439,0.001439,0.001439
19,1266.9,1.02894,0.95333,1.25597,0.11579,0.03583,0.01013,0.00241,0.58929,1.45596,0.6078,0.001406,0.001406,0.001406
20,1332.57,0.98119,0.86974,1.21761,0.12558,0.1759,0.03582,0.01125,0.54597,1.20761,0.5779,0.001373,0.001373,0.001373
21,1397.5,0.93019,0.79501,1.19674,0.13514,0.01629,0.00333,0.00095,0.59573,1.53784,0.6109,0.00134,0.00134,0.00134
22,1461.53,0.87363,0.75364,1.12469,0.16288,0.14007,0.03737,0.00947,0.56973,1.35757,0.60422,0.001307,0.001307,0.001307
23,1526.32,0.86017,0.7132,1.11819,0.17984,0.37785,0.12386,0.03522,0.55692,1.12831,0.59595,0.001274,0.001274,0.001274
24,1590.41,0.81995,0.6709,1.09392,0.13043,0.02932,0.00561,0.00121,0.58148,1.44341,0.61387,0.001241,0.001241,0.001241
25,1654.86,0.76032,0.60549,1.03211,0.10959,0.05212,0.0163,0.00396,0.60361,1.43452,0.6401,0.001208,0.001208,0.001208
26,1718.57,0.75437,0.5868,1.04681,0.18018,0.06515,0.02108,0.00751,0.56375,1.44036,0.59009,0.001175,0.001175,0.001175
27,1783.86,0.74546,0.5758,1.05746,0.08736,0.12378,0.02387,0.00687,0.57867,1.37177,0.61944,0.001142,0.001142,0.001142
28,1847.87,0.69951,0.51941,1.0063,0.16279,0.0228,0.00917,0.00274,0.57509,1.56411,0.59387,0.001109,0.001109,0.001109
