epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.8753,1.93376,17.1231,1.64818,0.00037,0.45928,0.02093,0.00352,0.64378,26.5202,0.70394,0.000665635,0.000665635,0.000665635
2,163.933,1.67459,4.12768,1.59723,0.09917,0.18567,0.06956,0.01548,0.66661,4.69386,0.6827,0.00131032,0.00131032,0.00131032
3,228.297,1.65061,2.42449,1.67965,0.07813,0.45603,0.06695,0.01393,0.69708,2.06092,0.75311,0.001933,0.001933,0.001933
4,291.608,1.54403,2.21196,1.61576,0.07669,0.58958,0.05228,0.01101,0.68666,1.55262,0.71471,0.001901,0.001901,0.001901
5,355.179,1.50345,2.0231,1.58634,0.09454,0.35505,0.0436,0.0082,0.6717,1.32094,0.70871,0.001868,0.001868,0.001868
6,418.897,1.42313,1.98377,1.51364,0.04646,0.47231,0.04087,0.00865,0.77225,1.19419,0.84508,0.001835,0.001835,0.001835
7,482.957,1.44856,1.91786,1.55685,0.05666,0.30619,0.05109,0.01297,0.76348,1.24166,0.80437,0.001802,0.001802,0.001802
8,546.606,1.41788,1.81315,1.53982,0.04871,0.47883,0.0335,0.00626,0.72417,1.35214,0.78237,0.001769,0.001769,0.001769
9,609.845,1.32624,1.79985,1.46772,0.06754,0.64169,0.07321,0.01378,0.71944,1.64058,0.85648,0.001736,0.001736,0.001736
10,673.224,1.35867,1.77592,1.50454,0.09913,0.41042,0.07415,0.02178,0.58769,1.16024,0.573,0.001703,0.001703,0.001703
11,736.816,1.3152,1.70315,1.47445,0.06348,0.26384,0.02481,0.00483,0.79356,1.15774,0.80134,0.00167,0.00167,0.00167
12,800.357,1.24972,1.69108,1.41359,0.11387,0.40391,0.06828,0.01915,0.57798,1.23735,0.59127,0.001637,0.001637,0.001637
13,862.881,1.22922,1.59012,1.40025,0.04835,0.06189,0.00446,0.00112,0.56724,1.42045,0.55301,0.001604,0.001604,0.001604
14,926.338,1.20358,1.53461,1.39513,0.08931,0.38111,0.06004,0.01457,0.57359,1.21433,0.56369,0.001571,0.001571,0.001571
15,990.145,1.19003,1.46755,1.38669,0.0131,0.1759,0.00395,0.00064,1.0228,1.53742,1.30807,0.001538,0.001538,0.001538
16,1053.31,1.1365,1.35901,1.33068,0.10511,0.22801,0.03543,0.00981,0.57664,1.29321,0.56569,0.001505,0.001505,0.001505
17,1116.83,1.08029,1.25507,1.28784,0.07989,0.19544,0.0242,0.00668,0.58775,1.3989,0.59649,0.001472,0.001472,0.001472
18,1180.69,1.04198,1.18502,1.27026,0.06108,0.45603,0.03953,0.00732,0.73929,1.90647,0.91081,0.001439,0.001439,0.001439
19,1243.22,0.9864,1.10285,1.22182,0.05238,0.17915,0.01391,0.00219,0.77207,1.72569,0.99698,0.001406,0.001406,0.001406
20,1306.39,0.95007,1.00741,1.19885,0,0,0,0,0.9071,1.72305,1.26285,0.001373,0.001373,0.001373
21,1369.99,0.9466,0.9128,1.20495,0.05125,0.14658,0.0104,0.00207,0.66097,1.68502,0.73639,0.00134,0.00134,0.00134
22,1450.74,0.92974,0.8896,1.18267,0.03896,0.02932,0.00187,0.00045,0.74556,1.65833,0.8116,0.001307,0.001307,0.001307
23,1552.05,0.85942,0.79841,1.1269,0.00459,0.00326,3e-05,1e-05,0.70943,1.67726,0.78367,0.001274,0.001274,0.001274
24,1652.94,0.82021,0.71146,1.09692,0.1307,0.14007,0.02542,0.00553,0.70677,1.62714,0.77133,0.001241,0.001241,0.001241
25,1754.93,0.81724,0.68601,1.11313,0.03488,0.00977,0.00071,0.0005,0.80635,1.6575,0.96941,0.001208,0.001208,0.001208
26,1856.6,0.79538,0.67617,1.09495,0.0155,0.01303,0.0004,9e-05,0.72267,1.68385,0.74928,0.001175,0.001175,0.001175
27,1958.13,0.71958,0.60713,1.0263,0.07282,0.09772,0.00903,0.00208,0.75424,2.05522,0.87415,0.001142,0.001142,0.001142
28,2059.95,0.72472,0.5762,1.04537,0,0,0,0,0.94197,1.81231,1.10036,0.001109,0.001109,0.001109
29,2160.82,0.6461,0.52712,0.95454,0.0804,0.10423,0.01062,0.00302,0.73127,2.11349,0.84291,0.001076,0.001076,0.001076
30,2242,0.62641,0.48935,0.9555,0.0885,0.03257,0.00485,0.00141,0.77638,1.87693,0.86283,0.001043,0.001043,0.001043
31,2303.86,0.61449,0.4916,0.95202,0.06667,0.01303,0.00265,0.00084,0.79929,1.83931,0.83402,0.00101,0.00101,0.00101
32,2367.6,0.59798,0.46351,0.94186,0.07143,0.04235,0.00457,0.00138,0.80804,2.1945,0.99224,0.000977,0.000977,0.000977
33,2430.05,0.55501,0.44418,0.90841,0.12977,0.05537,0.0147,0.00441,0.77402,1.95106,0.83374,0.000944,0.000944,0.000944
34,2493.24,0.5345,0.40865,0.88645,0.09091,0.05537,0.01097,0.00312,0.81292,2.01845,0.9578,0.000911,0.000911,0.000911
35,2555.67,0.51562,0.40291,0.86588,0.2037,0.03583,0.0084,0.00224,0.86224,1.77632,0.90142,0.000878,0.000878,0.000878
