epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,97.2927,1.77647,17.8285,1.53466,0.00063,0.85574,0.04572,0.01185,0.47654,27.2809,0.41523,0.000665652,0.000665652,0.000665652
2,166.088,1.59293,3.96391,1.40846,0.41034,0.34426,0.31553,0.09871,0.49125,3.57613,0.40873,0.00131034,0.00131034,0.00131034
3,232.312,1.60119,2.23799,1.43367,0.32745,0.31475,0.22914,0.07167,0.53292,1.73643,0.45375,0.00193302,0.00193302,0.00193302
4,300.324,1.56839,1.95795,1.4203,0.0878,0.69836,0.14276,0.04008,0.48972,1.26113,0.41319,0.001901,0.001901,0.001901
5,365.824,1.42655,1.77634,1.30703,0.395,0.61967,0.48124,0.15435,0.48038,1.37298,0.409,0.001868,0.001868,0.001868
6,430.806,1.40943,1.6944,1.3017,0.02465,0.16393,0.00679,0.00111,0.70689,1.28933,0.71443,0.001835,0.001835,0.001835
7,496.297,1.37105,1.63712,1.28362,0.36859,0.3082,0.26131,0.07847,0.51498,0.81077,0.44075,0.001802,0.001802,0.001802
8,561.575,1.40497,1.58278,1.31335,0.40895,0.42951,0.37046,0.11179,0.50856,0.81985,0.4339,0.001769,0.001769,0.001769
9,626.654,1.3204,1.55995,1.2539,0.50134,0.45574,0.40622,0.12421,0.52045,0.78297,0.46837,0.001736,0.001736,0.001736
10,691.658,1.27171,1.48507,1.22371,0.1607,0.60328,0.22579,0.06223,0.51019,0.87173,0.43589,0.001703,0.001703,0.001703
11,757.124,1.23978,1.4605,1.20569,0.36675,0.36648,0.31638,0.07513,0.58719,0.83189,0.52043,0.00167,0.00167,0.00167
12,823.08,1.22185,1.42452,1.19731,0.03535,0.17049,0.0148,0.00352,0.74269,1.08081,0.76928,0.001637,0.001637,0.001637
13,888.469,1.17029,1.37751,1.16323,0.44533,0.41856,0.39514,0.09617,0.57036,1.09561,0.52452,0.001604,0.001604,0.001604
14,953.247,1.16836,1.35718,1.16961,0.2,0.40656,0.18051,0.05017,0.51806,0.93948,0.45048,0.001571,0.001571,0.001571
15,1018.31,1.11565,1.27032,1.12199,0.42721,0.41327,0.34394,0.10057,0.54786,0.76881,0.48884,0.001538,0.001538,0.001538
16,1082.78,1.08922,1.24975,1.10707,0.06292,0.0918,0.0118,0.00175,0.75726,1.24654,0.84191,0.001505,0.001505,0.001505
17,1147.83,1.02816,1.1479,1.07858,0.43428,0.40018,0.35848,0.10045,0.53874,0.92171,0.49602,0.001472,0.001472,0.001472
18,1211.78,1.03126,1.09358,1.07083,0.0352,0.08852,0.00645,0.00121,0.76459,1.23306,0.92755,0.001439,0.001439,0.001439
19,1276.08,1.01703,1.06145,1.06551,0.07385,0.05574,0.01319,0.00226,0.76806,1.14738,0.94715,0.001406,0.001406,0.001406
20,1340.92,0.96455,0.94139,1.05038,0.08589,0.1377,0.01629,0.00297,0.78873,1.17012,0.90942,0.001373,0.001373,0.001373
21,1406.14,0.90699,0.8588,1.01527,0.10663,0.3377,0.07727,0.01333,0.70747,0.97625,0.78351,0.00134,0.00134,0.00134
